TimeStamp,VIXY_close,SPY_close,VIXY_log_ret,SPY_log_ret,relative,VIXY_volatility,SPY_volatility,VIXY_log_ret_mv,SPY_log_ret_mv,relative_mv,z_score,slope,buy_line,sell_line,VIXY_suggest_shares,SPY_suggest_shares,VIXY_shares,SPY_shares,trade,VIXY_value,SPY_value,p_L,rolling_p_L
2017-09-14,36.189999,247.589447,0.0133520763407,-0.000319865542251,-41.7427780646,,,,,,,,-2.25,2.25,,,0.0,0.0,0,,,,
2017-09-15,35.57,247.92276,-0.0172802239833,0.00134532730199,-12.8446244701,,,,,,,,-2.25,2.25,,,0.0,0.0,0,,,,
2017-09-18,34.0,248.450058,-0.0451420613442,0.00212460545472,-21.247267931,,,,,,,,-2.25,2.25,,,0.0,0.0,0,,,,
2017-09-19,34.0,248.698792,0.0,0.00100064204415,0.0,,,,,,,,-2.25,2.25,,,0.0,0.0,0,,,,
2017-09-20,34.029999,248.78833,0.000881934510817,0.000359961080427,2.45008296389,,,,,,,,-2.25,2.25,,,0.0,0.0,0,,,,
2017-09-21,34.029999,248.121735,0.0,-0.00268296195555,-0.0,,,,,,,,-2.25,2.25,,,0.0,0.0,0,,,,
2017-09-22,34.220001,248.171478,0.00556783855975,0.000200458111711,27.7755712264,,,,,,,,-2.25,2.25,,,0.0,0.0,0,,,,
2017-09-25,34.290001,247.664063,0.00204349795113,-0.00204670756803,-0.998431814613,0.0283799663695,0.00390347046328,,,17.0458573126,0.66136753497,,-2.25,2.25,3.0,6.0,0.0,0.0,0,102.660003,1489.028868,,
2017-09-26,33.869999,247.813309,-0.0123241583328,0.000602433180395,-20.4573033722,0.0278098562189,0.00382646115642,,,17.1770667764,-0.135189410398,,-2.25,2.25,3.0,6.0,0.0,0.0,0,102.870003,1485.984378,-0.368157734772,
2017-09-27,33.68,248.778381,-0.0056254479309,0.003886787614,-1.44732578406,0.027284199018,0.00378796155441,,,16.5944837767,0.624264530448,,-2.25,2.25,3.0,6.0,0.0,0.0,0,101.609997,1486.879854,5.19701582948,
2017-09-28,33.169998,249.076859,-0.0152583967106,0.00119905551566,-12.7253463341,0.0267921928705,0.00371718929069,,,16.4563002966,0.153764965325,,-2.25,2.25,3.0,6.0,0.0,0.0,0,101.04,1492.670286,0.232445846071,
2017-09-29,32.529999,249.952377,-0.0194830829191,0.0035088881979,-5.55249464226,0.026365282339,0.0036735210777,,,16.0803069982,0.433886002919,,-2.25,2.25,3.0,6.0,0.0,0.0,0,99.509994,1494.461154,3.26904245175,
2017-10-02,31.84,251.036835,-0.0214393487682,0.00432927363632,-4.95218149029,0.0259827081655,0.00365009932902,-0.0109258378512,0.00145937499125,15.7093694813,0.443339332261,,-2.25,2.25,3.0,6.0,0.0,0.0,0,97.589997,1499.714262,4.33650180723,
2017-10-03,31.77,251.574097,-0.00220091269476,0.00213788507343,-1.02948129538,0.025418055254,0.00364982053145,-0.00965229473006,0.00150455452489,14.0223967216,0.535481061968,-0.113961126572,-2.25,2.25,4.0,6.0,0.0,0.0,0,127.36,1506.22101,2.99142967186,
2017-10-04,31.83,251.872574,0.00188679301258,0.00118573446668,1.5912441323,0.0221403623227,0.00323987965836,-0.00704413513283,0.00119732301667,13.7246811313,0.631219988441,-0.119921801864,-2.25,2.25,4.0,6.0,0.0,0.0,0,127.08,1509.444582,2.02628012408,
2017-10-05,30.75,253.364944,-0.0345192470415,0.00590761488261,-5.84317829232,0.0224863981759,0.003219819744,-0.0084817709613,0.00151397356416,13.8395533715,0.329557091602,-0.114870998746,-2.25,2.25,4.0,6.0,0.0,0.0,0,127.32,1511.235444,4.53051136308,
2017-10-06,30.82,253.076401,0.00227383563944,-0.00113949239757,-1.99548118468,0.0215548397456,0.00317773093392,-0.00931791097983,0.00155376953235,13.5152467057,0.474767677035,-0.114144417805,-2.25,2.25,4.0,6.0,0.0,0.0,0,123.0,1520.189664,-1.43253654576,
2017-10-09,31.4,252.658539,0.0186440630222,-0.00165249446712,-11.2823754592,0.0218374832763,0.00322695555015,-0.00775928465072,0.00142090733534,13.4896934924,0.0909708841915,-0.116034046015,-2.25,2.25,4.0,6.0,0.0,0.0,0,123.28,1518.458406,-0.218885256996,
2017-10-10,30.73,253.325134,-0.0215685167718,0.00263484938831,-8.18586324802,0.0219823435295,0.00322345475532,-0.00818253606285,0.00150737020791,6.5439040806,-0.0676705735267,-0.118023784197,-2.25,2.25,7.0,6.0,0.0,0.0,0,219.8,1515.951234,1.34194245459,
2017-10-11,30.09,253.723114,-0.0210464855004,0.00156979176359,-13.4071830345,0.0217665576058,0.00322273790587,-0.00928056501528,0.00152155544188,7.33731201423,-0.250159481017,-0.11770076866,-2.25,2.25,6.0,6.0,0.0,0.0,0,184.38,1519.950804,-2.24628975186,
2017-10-12,29.91,253.345032,-0.0060000180001,-0.00149124756918,4.02348887207,0.0217624990473,0.00320943171089,-0.00930399901305,0.00131430365549,7.16583745151,0.461149183682,-0.119539831788,-2.25,2.25,7.0,6.0,0.0,0.0,0,210.63,1522.338684,-3.3729062606,
2017-10-13,29.379999,253.653458,-0.0178787359329,0.00121667438515,-14.6947582287,0.0215492238581,0.00308512985877,-0.00897681924835,0.00115492328427,7.5017573462,-0.296447381127,-0.121244151261,-2.25,2.25,7.0,6.0,0.0,0.0,0,209.37,1520.070192,-1.9136076672,
2017-10-16,28.85,253.99173,-0.0182041437549,0.00133271055479,-13.6594879432,0.021581152805,0.00308493272913,-0.0094881494236,0.00115224296869,7.88951061909,-0.237799868903,-0.117081459011,-2.25,2.25,6.0,6.0,0.0,0.0,0,176.279994,1521.920748,-1.78558798906,
2017-10-17,28.940001,254.170822,0.00311476280348,0.000704861098914,4.41897390603,0.0182600199551,0.00265361318063,-0.0111531537889,0.00141600237616,7.4968106637,0.491088933182,-0.11697662805,-2.25,2.25,7.0,6.0,0.0,0.0,0,201.95,1523.95038,1.6218130992,
2017-10-18,28.780001,254.41954,-0.00554401955201,0.000978068160196,-5.66833660233,0.0181347519443,0.00262767375745,-0.0105539978567,0.00133500685553,7.45571653835,0.0736638448631,-0.108535016323,-2.25,2.25,7.0,6.0,0.0,0.0,0,202.580007,1525.024932,0.370912595867,
2017-10-19,28.58,254.489182,-0.00697356370385,0.000273691518436,-25.4796485609,0.0181182900688,0.00262110286983,-0.0106172440309,0.00134817941473,9.69784871493,-0.650420222411,-0.107561889607,-2.25,2.25,5.0,6.0,0.0,0.0,0,143.900005,1526.51724,-0.995318194649,
2017-10-20,28.049999,255.80246,-0.0187185761836,0.00514717777579,-3.63666789822,0.0169346417922,0.00266501483721,-0.0120456591405,0.00155893106128,9.13463844996,0.226589569249,-0.10731589429,-2.25,2.25,6.0,6.0,0.0,0.0,0,171.48,1526.935092,5.16365240567,
2017-10-23,28.950001,254.807541,0.0315816422432,-0.00389698696525,-8.10411800831,0.0165195144858,0.0022499672874,-0.00908473661663,0.00107538459818,9.22491635919,0.0461918108055,-0.114911967756,-2.25,2.25,6.0,6.0,0.0,0.0,0,168.299994,1534.81476,-0.534826138437,
2017-10-24,29.25,255.255264,0.0103093351165,0.00175556072939,5.87238877241,0.0165208554023,0.00221236268034,-0.00783461129888,0.00102173464161,8.75978973823,0.603040520988,-0.0937176999325,-2.25,2.25,6.0,6.0,0.0,0.0,0,173.700006,1528.845246,4.4295215578,
2017-10-25,30.219999,253.99173,0.0326243500761,-0.00496237231747,-6.57434549221,0.0172535303131,0.00246681751791,-0.00556422699497,0.000840330771738,6.51323097594,-0.00251873155523,-0.0865430214998,-2.25,2.25,7.0,6.0,0.0,0.0,0,204.75,1531.531584,-1.91984952249,
2017-10-26,30.08,254.320053,-0.00464342467229,0.00129181756803,-3.59448949077,0.016882016225,0.00245821404256,-0.00616407702874,0.000894053542081,5.24162135681,0.0678837575627,-0.107699103168,-2.25,2.25,8.0,5.0,0.0,0.0,0,241.759992,1269.95865,1.02771820456,
2017-10-27,28.43,256.399414,-0.0564155734187,0.00814291455109,-6.92817946999,0.0191326254394,0.00279188337289,-0.00746858867658,0.00112063978372,5.04440652347,-0.0776365199662,-0.109668804932,-2.25,2.25,9.0,5.0,0.0,0.0,0,270.72,1271.600265,-3.29786380802,
2017-10-30,28.68,255.444305,0.00875509006851,-0.00373203801519,-2.34592735467,0.0179681235386,0.00292103525928,-0.00567201696282,0.000925418334721,4.41436183759,0.0852470332632,-0.118391347834,-2.25,2.25,10.0,5.0,0.0,0.0,0,284.3,1281.99707,-2.37548254576,
2017-10-31,28.16,255.84227,-0.0182974844416,0.00155672024194,-11.7538681316,0.0180791565668,0.0029232925382,-0.00628193311088,0.000943954274647,4.80615744198,-0.286338160164,-0.137479497102,-2.25,2.25,10.0,5.0,0.0,0.0,0,286.8,1277.221525,-3.20626403776,
2017-11-01,28.309999,256.180542,0.00531253251076,0.00132131632141,4.02063640982,0.018157621613,0.00292193892829,-0.00613424651088,0.000975999449347,4.75380566045,0.361623808347,-0.136646128323,-2.25,2.25,10.0,5.0,0.0,0.0,0,281.6,1279.21135,3.21124797113,
2017-11-02,28.0,256.280029,-0.0110105536254,0.000388271827648,-28.3578483973,0.0181406247954,0.00284203117758,-0.00650126496506,0.00107837390879,5.69906727369,-0.933843389337,-0.134587374634,-2.25,2.25,8.0,5.0,0.0,0.0,0,226.479992,1280.90271,-2.6038901721,
2017-11-03,27.940001,257.135681,-0.00214512055541,0.00333317728901,-0.643566294083,0.0180179178196,0.00286611214721,-0.00675836360223,0.00118279788136,6.64637185771,0.247395491508,-0.132069388179,-2.25,2.25,8.0,6.0,0.0,0.0,0,224.0,1537.680174,3.78364893617,
2017-11-06,27.67,257.53363,-0.00971059582096,0.00154642630054,-6.2793783432,0.0179475799268,0.00280083443756,-0.00715016672797,0.00130256901032,6.82240340866,0.0223798608082,-0.131620099884,-2.25,2.25,7.0,6.0,0.0,0.0,0,195.580007,1542.814086,0.202735598998,17.4649542921
2017-11-07,27.84,257.354553,0.00612504166738,-0.000695595716247,-8.80546202962,0.0180797737383,0.00282196949024,-0.00653519339463,0.00125930138043,6.43400869724,-0.0977354432915,-0.129575002024,-2.25,2.25,8.0,6.0,0.0,0.0,0,221.36,1545.20178,0.124760822995,17.9578728499
2017-11-08,27.85,257.792297,0.000359130907074,0.00169949250533,0.211316558294,0.0181231216061,0.00277968276099,-0.00633570743336,0.00118639154347,6.37872061916,0.271597250535,-0.130783299665,-2.25,2.25,8.0,6.0,0.0,0.0,0,222.72,1544.127318,2.70555606193,15.4664130823
2017-11-09,28.27,256.857086,0.0149682053322,-0.00363436568777,-4.11851932858,0.0184472836662,0.00291567262713,-0.00532815403193,0.00102527750336,6.09182638565,0.0813265170936,-0.130044947392,-2.25,2.25,8.0,6.0,0.0,0.0,0,222.8,1546.753782,-2.2782046505,12.9557625857
2017-11-10,28.9,256.777496,0.0220404234129,-0.000309909042055,-71.1190072633,0.0189008023902,0.00288672080479,-0.0039440371542,0.000897984262026,8.27737680635,-2.5899116487,-0.135416465043,-2.25,2.25,6.0,6.0,6.0,6.0,1,169.62,1541.142516,4.43125335352,14.1179734875
2017-11-13,28.99,257.016266,0.00310934781518,0.000929439144061,3.34540226226,0.0186469429497,0.00281316792811,-0.00312574726809,0.000784656445617,8.00079068126,0.467614176448,-0.128619543767,-2.25,2.25,6.0,6.0,0.0,0.0,0,173.4,1540.664976,1.95980575736,11.7412774376
2017-11-14,29.219999,256.419342,0.00790242916585,-0.0023252157024,-3.39857896096,0.0187551452548,0.00285681038319,-0.00278896920607,0.000635886419756,8.07976060345,0.192926994055,-0.125894122751,-2.25,2.25,6.0,6.0,0.0,0.0,0,173.94,1542.097596,-2.21209717697,6.53775058879
2017-11-15,30.290001,255.13588,0.0359642859539,-0.00501789303619,-7.16720856634,0.0200363046195,0.00303462579368,-0.00165305277469,0.000429098836327,8.37170902674,0.0496414518619,-0.127783108736,-2.25,2.25,6.0,6.0,0.0,0.0,0,175.319994,1538.516052,-1.48245288927,3.02901757545
2017-11-16,29.059999,257.304779,-0.0414550343228,0.00846502678206,-4.89721242355,0.0204640636121,0.00322385315373,-0.00188424568407,0.000514345899642,8.34017683111,0.141895962284,-0.130399465539,-2.25,2.25,6.0,6.0,0.0,0.0,0,181.740006,1530.81528,5.75568321607,4.25418942845
2017-11-17,28.6,256.548645,-0.0159559059048,-0.00294299701214,5.42165209104,0.0206064968144,0.00327220933211,-0.00249190373554,0.000454229079156,8.09293905525,0.556981045568,-0.136466623435,-2.25,2.25,6.0,6.0,0.0,0.0,0,174.359994,1543.828674,-7.40501123004,-1.71828525583
2017-11-20,27.700001,256.98642,-0.0319742685314,0.00170494727968,-18.7538165623,0.020886621009,0.00325504133258,-0.00417918145399,0.00056614380405,8.34198709202,-0.429105964202,-0.130166398621,-2.25,2.25,6.0,6.0,0.0,0.0,0,171.6,1539.29187,-2.94288677127,-4.44228677011
2017-11-21,26.620001,258.667816,-0.0397695987617,0.00652143177202,-6.09829254556,0.0216592127036,0.00341369414016,-0.00478588418699,0.000695696550173,8.27240140194,0.0896022240629,-0.125645582592,-2.25,2.25,7.0,6.0,0.0,0.0,0,193.900007,1541.91852,3.21392375993,-2.57030546477
2017-11-22,26.389999,258.438995,-0.00867773791061,-0.00088500483872,9.80529996103,0.0214557790567,0.00342143159031,-0.00437359260066,0.000613869996763,7.49865196876,0.713153149362,-0.129603721831,-2.25,2.25,7.0,6.0,0.0,0.0,0,186.340007,1552.006896,-3.04721879272,-3.37123450564
2017-11-24,26.27,259.035919,-0.00455750892464,0.00230706551608,-1.97545708732,0.0214536247219,0.00341110819646,-0.00432550896481,0.000740480432938,7.69861683407,0.235870361537,-0.130471783062,-2.25,2.25,7.0,6.0,0.0,0.0,0,184.729993,1550.63397,2.73133534556,2.73300710052
2017-11-27,26.209999,258.906616,-0.00228662451551,-0.000499294782523,4.57970841184,0.0213022952367,0.00341722939268,-0.00380577191757,0.000683281460682,7.05613461272,0.479551615268,-0.130791515856,-2.25,2.25,8.0,6.0,0.0,0.0,0,210.16,1554.215514,-1.19663158157,3.44998318615
2017-11-28,25.860001,261.533173,-0.0134435671685,0.0100936913569,-1.33187816956,0.0212088662637,0.00382470106287,-0.00364708603135,0.000975314154085,6.64521428693,0.218980172917,-0.132290259159,-2.25,2.25,8.0,5.0,0.0,0.0,0,209.679992,1294.53308,12.8624716243,18.0980427995
2017-11-29,26.450001,261.373993,0.022558784098,-0.000608827016599,-37.0528631007,0.0217137227665,0.00383540961666,-0.0029989519882,0.000931524550235,8.02760885382,-1.19622682502,-0.139800802045,-2.25,2.25,7.0,6.0,0.0,0.0,0,181.020007,1569.199038,3.94197895622,20.4182086565
2017-11-30,26.530001,263.662323,0.00302000973133,0.00871689984109,0.346454563708,0.0217353935997,0.00409041868618,-0.00271348434542,0.00118948560626,7.82711581495,0.336859896556,-0.13621562715,-2.25,2.25,7.0,6.0,0.0,0.0,0,185.150007,1568.243958,14.2252330277,34.2725290883
2017-12-01,27.26,263.115082,0.0271442204256,-0.0020776942658,-13.0645884105,0.0223875936995,0.00413090000555,-0.00157622487444,0.00111110608012,7.41328047661,-0.23290911044,-0.132676413265,-2.25,2.25,7.0,6.0,0.0,0.0,0,185.710007,1581.973938,1.76742112289,37.0352684058
2017-12-04,27.040001,262.796753,-0.00810313811138,-0.00121057948383,6.69360270816,0.0221903290018,0.00407946366784,-0.0012223769387,0.000899180838136,7.06893812306,0.567199873002,-0.131854586063,-2.25,2.25,7.0,6.0,0.0,0.0,0,190.82,1578.690492,-3.41993902867,28.4516769715
2017-12-05,26.92,261.851563,-0.00444778338048,-0.00360314135684,1.2344182312,0.0213112721161,0.00406788724318,-0.00242335779283,0.00090897569175,6.75765358174,0.329379739753,-0.128145468417,-2.25,2.25,8.0,5.0,0.0,0.0,0,216.320008,1313.983765,-6.53697102603,22.4495320839
2017-12-06,26.91,261.901306,-0.000371540037713,0.000189948363413,-1.95600546926,0.021180036991,0.00406669433414,-0.00277938696464,0.000856788612884,7.01860005647,0.208646284297,-0.125860233953,-2.25,2.25,7.0,6.0,0.0,0.0,0,188.44,1571.109378,0.169217521782,18.1892280479
2017-12-07,26.01,262.727081,-0.0340168852783,0.0031480404127,-10.8057333511,0.0208306360954,0.00393392256555,-0.00500076147645,0.00112713570389,7.15964631843,-0.150267318169,-0.128409610487,-2.25,2.25,8.0,6.0,0.0,0.0,0,215.28,1571.407836,-1.46422604712,18.6448515232
2017-12-08,25.190001,264.15976,-0.0320339493977,0.00543829308107,-5.89044189421,0.0214067376885,0.00401197562897,-0.00591377896729,0.00126535155432,7.23617806521,0.0554622431022,-0.120637387439,-2.25,2.25,8.0,5.0,0.0,0.0,0,208.08,1313.635405,1.64950773571,19.2666410544
2017-12-11,24.32,264.955688,-0.0351480729648,0.00300852527875,-11.682824543,0.0199813188204,0.00381305179189,-0.0052048622855,0.00109420524525,7.39466623431,-0.176729201237,-0.12272093499,-2.25,2.25,8.0,5.0,0.0,0.0,0,201.520008,1320.7988,-3.36150569952,19.2029991629
2017-12-12,24.379999,265.423309,0.00246402593793,0.00176334705489,1.39735733309,0.0198624166668,0.00370363307145,-0.00541456442318,0.00127738474758,7.26989007805,0.357205961542,-0.114943496945,-2.25,2.25,8.0,5.0,0.0,0.0,0,194.56,1324.77844,2.82557720081,24.4040589095
2017-12-13,24.290001,265.393463,-0.00369829885261,-0.00011245311605,32.8874733091,0.0197141850542,0.00371182077059,-0.00492792490355,0.00122174563565,5.78184536336,1.59369064979,-0.109885677215,-2.25,2.25,10.0,5.0,0.0,0.0,0,243.79999,1327.116545,-0.868516488418,26.7418064588
2017-12-14,24.18,264.30899,-0.00453893899664,-0.00409465543935,1.10850328284,0.0196195477561,0.00383642810387,-0.00525630728713,0.00104121324362,5.8789164676,0.287974702031,-0.111364636107,-2.25,2.25,10.0,5.0,0.0,0.0,0,242.90001,1326.967315,-6.54067826163,16.989880226
2017-12-15,23.360001,266.51001,-0.0345006444184,0.00829296846674,-4.1602285788,0.0203135762838,0.00405524798757,-0.00603931031357,0.00130470313159,5.07232914031,0.0375906839443,-0.112877513258,-2.25,2.25,11.0,5.0,0.0,0.0,0,265.98,1321.54495,2.62429122546,22.2180616236
2017-12-18,23.040001,268.200012,-0.0137933215378,0.00632121171419,-2.18206922366,0.0203478689485,0.00414254249047,-0.00642758367964,0.0014043042791,5.1236125713,0.121230740288,-0.122814992818,-2.25,2.25,11.0,5.0,0.0,0.0,0,256.960011,1332.55005,4.68501775616,23.1194304436
2017-12-19,23.139999,267.170013,0.00433079931985,-0.00384780702212,-1.12552404394,0.0204310699517,0.00425178923643,-0.00595953717495,0.00122449650168,4.95181742799,0.15769421854,-0.126202243668,-2.25,2.25,11.0,5.0,0.0,0.0,0,253.440011,1341.00006,-4.01455319885,18.9021416457
2017-12-20,23.07,267.029999,-0.00302960636466,-0.000524200674133,5.77947819252,0.0203123742008,0.00424923460897,-0.00626469210935,0.00123020966975,4.46565275392,0.422235766126,-0.129597043897,-2.25,2.25,12.0,5.0,0.0,0.0,0,277.679988,1335.850065,-1.47077660585,17.3066042169
2017-12-21,22.889999,267.579987,-0.00783298190839,0.00205753056782,-3.80698203512,0.0202752875759,0.00425110050071,-0.00653776253653,0.00124214427183,4.59959604036,0.0326662473616,-0.129600657607,-2.25,2.25,12.0,5.0,0.0,0.0,0,276.84,1335.149995,0.573490020435,15.1745381754
2017-12-22,23.030001,267.51001,0.00609766697694,-0.000261552265194,-23.3133785801,0.02001383646,0.00416133834057,-0.00683344714838,0.00135457138592,5.23942468208,-0.744887479814,-0.130436586406,-2.25,2.25,11.0,5.0,0.0,0.0,0,251.789989,1337.899935,1.33886662033,18.7916094462
2017-12-26,23.030001,267.190002,0.0,-0.00119696289892,-0.0,0.0193095105823,0.00417669631056,-0.00756812792881,0.00132500292402,2.86879110664,0.118232379566,-0.126388196079,-2.25,2.25,17.0,5.0,0.0,0.0,0,391.510017,1337.55005,-1.60141658466,12.7589395081
2017-12-27,23.16,267.320007,0.00562889545058,0.000486445530952,11.5714814762,0.0193629579732,0.00417892551939,-0.00748414300763,0.00131023647025,2.59458846617,0.583830643685,-0.133004588175,-2.25,2.25,19.0,5.0,0.0,0.0,0,437.570019,1335.95001,2.85441419779,13.6535479485
2017-12-28,22.780001,267.869995,-0.0165436507876,0.00205530070275,-8.04926051233,0.0192068664265,0.00412368312863,-0.00829901233941,0.00145625368376,2.74961118455,-0.218416095003,-0.132897270986,-2.25,2.25,18.0,5.0,0.0,0.0,0,416.88,1336.600035,-4.49322659507,11.3724185304
2017-12-29,23.15,266.859985,0.0161117786151,-0.00377764942644,-4.26502748039,0.0179287070494,0.00406229935889,-0.00896076258404,0.00149759513741,2.65287181502,-0.0664422725333,-0.130134757575,-2.25,2.25,18.0,5.0,0.0,0.0,0,410.040018,1339.349975,1.66747191345,14.5223433331
2018-01-02,22.33,268.769989,-0.0360637146802,0.00713183424538,-5.05672361967,0.0176160594799,0.00399010114043,-0.00878105192928,0.00145315538619,2.65818885489,-0.0988515587823,-0.132227196249,-2.25,2.25,19.0,5.0,0.0,0.0,0,439.85,1334.299925,-5.23554419835,3.53111591869
2018-01-03,21.889999,270.470001,-0.0199012000003,0.00630523575277,-3.15629752488,0.0176860565721,0.00399599731001,-0.00891256173247,0.00176142981169,2.94412050876,-0.00874451731521,-0.128746650361,-2.25,2.25,18.0,5.0,0.0,0.0,0,401.94,1343.849945,-0.340467228084,10.5956599206
2018-01-04,21.82,271.609985,-0.00320288544689,0.00420596852857,-0.761509608341,0.01716478584,0.00402079043624,-0.00795351562965,0.00184479718665,2.34437694362,0.0652352034819,-0.137020766344,-2.25,2.25,21.0,4.0,0.0,0.0,0,459.689979,1081.880004,4.36482279927,17.9033694912
2018-01-05,21.83,273.420013,0.000458190156928,0.00664196341799,0.0689841434065,0.0161339409464,0.00402568188602,-0.00661258933236,0.00184881490818,2.13880105399,0.0909901375725,-0.144269017591,-2.25,2.25,22.0,4.0,0.0,0.0,0,480.04,1086.43994,7.39643283284,22.0858785641
2018-01-08,21.549999,273.920013,-0.0129094004158,0.00182701836274,-7.06582959376,0.0161710741712,0.00399248803449,-0.0067536447492,0.00193921568157,2.70117203915,-0.179881988437,-0.138258739297,-2.25,2.25,19.0,4.0,0.0,0.0,0,414.77,1093.680052,-4.21208285521,20.9210145016
2018-01-09,21.77,274.540009,0.0101571051004,0.00226086219313,4.49258036658,0.0164605470587,0.00399235015171,-0.00626315761503,0.0019376755708,2.48557079069,0.28759271262,-0.138300433435,-2.25,2.25,20.0,4.0,0.0,0.0,0,430.99998,1095.680052,6.68552236345,24.8752015195
2018-01-10,21.559999,274.119995,-0.00969317558785,-0.00153105412819,6.33104696262,0.0164543907942,0.00401842613408,-0.00651004265078,0.00190328359261,2.427192839,0.360956059213,-0.132886630399,-2.25,2.25,21.0,4.0,0.0,0.0,0,457.17,1098.160036,-5.85530395128,20.2165291498
2018-01-11,21.43,276.119995,-0.00604789017312,0.00726958724977,-0.831944093292,0.0164022485183,0.00384946611936,-0.00626352008427,0.00180914678904,2.41052836979,0.0650586844487,-0.130268983054,-2.25,2.25,21.0,4.0,0.0,0.0,0,452.759979,1096.47998,5.21825624547,12.572313771
2018-01-12,21.440001,277.920013,0.000466573358906,0.00649781354164,0.0718046702811,0.0155366962909,0.00391366665237,-0.0069999271089,0.00204603480765,1.17303944409,0.0513041474127,-0.123412716689,-2.25,2.25,33.0,3.0,0.0,0.0,0,707.19,828.359985,7.33596820636,15.9663030211
2018-01-16,22.76,276.970001,0.0597462264137,-0.00342414858532,-17.4484911869,0.0196939223701,0.00382683707281,-0.00510905321949,0.00164133319344,1.76620430244,-0.646318963798,-0.122335594358,-2.25,2.25,24.0,4.0,0.0,0.0,0,514.560024,1111.680052,39.4155061868,41.1565761802
2018-01-17,22.23,279.609985,-0.023561881282,0.00948652076953,-2.48372209943,0.0189938250846,0.00401700642537,-0.00679925660974,0.00202680702795,1.41350875874,-0.0441070350577,-0.112501683717,-2.25,2.25,28.0,4.0,0.0,0.0,0,637.28,1107.880004,-1.57802629559,37.8111287617
2018-01-18,22.34,279.140015,0.00493606566495,-0.00168221963608,-2.93425754823,0.0191117824912,0.00403101198287,-0.00636461648387,0.00201108568954,1.73443743395,-0.0494485593025,-0.121451616749,-2.25,2.25,25.0,4.0,0.0,0.0,0,555.75,1118.43994,1.28195842981,42.5130262202
2018-01-19,22.26,280.410004,-0.00358744779366,0.00453933031046,-0.790303315313,0.0191154030813,0.00391233747611,-0.00633593863097,0.00228250141178,1.80192815217,0.0416924088385,-0.124445376576,-2.25,2.25,25.0,4.0,0.0,0.0,0,558.5,1116.56006,3.08324420874,52.133241455
